state,county,year_short,candidate_votes,party,county_fips,year
NEW YORK,FULTON,2008,11709,REPUBLICAN,36035,1970-01-01 00:00:00.000002008
NEW YORK,FULTON,2012,9830,REPUBLICAN,36035,1970-01-01 00:00:00.000002012
NEW YORK,FULTON,2016,13462,REPUBLICAN,36035,1970-01-01 00:00:00.000002016
NEW YORK,FULTON,2020,15378,REPUBLICAN,36035,1970-01-01 00:00:00.000002020
NEW YORK,GENESEE,2000,14459,REPUBLICAN,36037,1970-01-01 00:00:00.000002000
NEW YORK,GENESEE,2004,15701,REPUBLICAN,36037,1970-01-01 00:00:00.000002004
NEW YORK,GENESEE,2008,15705,REPUBLICAN,36037,1970-01-01 00:00:00.000002008
NEW YORK,GENESEE,2012,12814,REPUBLICAN,36037,1970-01-01 00:00:00.000002012
NEW YORK,GENESEE,2016,16915,REPUBLICAN,36037,1970-01-01 00:00:00.000002016
NEW YORK,GENESEE,2020,18876,REPUBLICAN,36037,1970-01-01 00:00:00.000002020
NEW YORK,GREENE,2000,11332,REPUBLICAN,36039,1970-01-01 00:00:00.000002000
NEW YORK,GREENE,2004,12159,REPUBLICAN,36039,1970-01-01 00:00:00.000002004
NEW YORK,GREENE,2008,12059,REPUBLICAN,36039,1970-01-01 00:00:00.000002008
NEW YORK,GREENE,2012,9737,REPUBLICAN,36039,1970-01-01 00:00:00.000002012
NEW YORK,GREENE,2016,13073,REPUBLICAN,36039,1970-01-01 00:00:00.000002016
NEW YORK,GREENE,2020,14271,REPUBLICAN,36039,1970-01-01 00:00:00.000002020
NEW YORK,HAMILTON,2000,2388,REPUBLICAN,36041,1970-01-01 00:00:00.000002000
NEW YORK,HAMILTON,2004,2358,REPUBLICAN,36041,1970-01-01 00:00:00.000002004
NEW YORK,HAMILTON,2008,2141,REPUBLICAN,36041,1970-01-01 00:00:00.000002008
NEW YORK,HAMILTON,2012,1771,REPUBLICAN,36041,1970-01-01 00:00:00.000002012
NEW YORK,HAMILTON,2016,2064,REPUBLICAN,36041,1970-01-01 00:00:00.000002016
NEW YORK,HAMILTON,2020,2225,REPUBLICAN,36041,1970-01-01 00:00:00.000002020
NEW YORK,HERKIMER,2000,14147,REPUBLICAN,36043,1970-01-01 00:00:00.000002000
NEW YORK,HERKIMER,2004,15265,REPUBLICAN,36043,1970-01-01 00:00:00.000002004
NEW YORK,HERKIMER,2008,14619,REPUBLICAN,36043,1970-01-01 00:00:00.000002008
NEW YORK,HERKIMER,2012,12166,REPUBLICAN,36043,1970-01-01 00:00:00.000002012
NEW YORK,HERKIMER,2016,16699,REPUBLICAN,36043,1970-01-01 00:00:00.000002016
NEW YORK,HERKIMER,2020,18870,REPUBLICAN,36043,1970-01-01 00:00:00.000002020
NEW YORK,JEFFERSON,2000,18192,REPUBLICAN,36045,1970-01-01 00:00:00.000002000
NEW YORK,JEFFERSON,2004,20248,REPUBLICAN,36045,1970-01-01 00:00:00.000002004
NEW YORK,JEFFERSON,2008,20219,REPUBLICAN,36045,1970-01-01 00:00:00.000002008
NEW YORK,JEFFERSON,2012,16435,REPUBLICAN,36045,1970-01-01 00:00:00.000002012
NEW YORK,JEFFERSON,2016,21763,REPUBLICAN,36045,1970-01-01 00:00:00.000002016
NEW YORK,JEFFERSON,2020,25629,REPUBLICAN,36045,1970-01-01 00:00:00.000002020
NEW YORK,KINGS,2000,497468,DEMOCRAT,36047,1970-01-01 00:00:00.000002000
NEW YORK,KINGS,2004,494165,DEMOCRAT,36047,1970-01-01 00:00:00.000002004
NEW YORK,KINGS,2008,603525,DEMOCRAT,36047,1970-01-01 00:00:00.000002008
NEW YORK,KINGS,2012,580225,DEMOCRAT,36047,1970-01-01 00:00:00.000002012
NEW YORK,KINGS,2016,640553,DEMOCRAT,36047,1970-01-01 00:00:00.000002016
NEW YORK,KINGS,2020,703310,DEMOCRAT,36047,1970-01-01 00:00:00.000002020
NEW YORK,LEWIS,2000,6103,REPUBLICAN,36049,1970-01-01 00:00:00.000002000
NEW YORK,LEWIS,2004,6348,REPUBLICAN,36049,1970-01-01 00:00:00.000002004
NEW YORK,LEWIS,2008,5969,REPUBLICAN,36049,1970-01-01 00:00:00.000002008
NEW YORK,LEWIS,2012,5129,REPUBLICAN,36049,1970-01-01 00:00:00.000002012
NEW YORK,LEWIS,2016,7400,REPUBLICAN,36049,1970-01-01 00:00:00.000002016
NEW YORK,LEWIS,2020,8894,REPUBLICAN,36049,1970-01-01 00:00:00.000002020
NEW YORK,LIVINGSTON,2000,15244,REPUBLICAN,36051,1970-01-01 00:00:00.000002000
NEW YORK,LIVINGSTON,2004,16885,REPUBLICAN,36051,1970-01-01 00:00:00.000002004
NEW YORK,LIVINGSTON,2008,16030,REPUBLICAN,36051,1970-01-01 00:00:00.000002008
NEW YORK,LIVINGSTON,2012,12641,REPUBLICAN,36051,1970-01-01 00:00:00.000002012
NEW YORK,LIVINGSTON,2016,17290,REPUBLICAN,36051,1970-01-01 00:00:00.000002016
NEW YORK,LIVINGSTON,2020,18182,REPUBLICAN,36051,1970-01-01 00:00:00.000002020
NEW YORK,MADISON,2000,14879,REPUBLICAN,36053,1970-01-01 00:00:00.000002000
NEW YORK,MADISON,2004,15584,REPUBLICAN,36053,1970-01-01 00:00:00.000002004
NEW YORK,MADISON,2008,14692,DEMOCRAT,36053,1970-01-01 00:00:00.000002008
NEW YORK,MADISON,2012,13231,DEMOCRAT,36053,1970-01-01 00:00:00.000002012
NEW YORK,MADISON,2016,15936,REPUBLICAN,36053,1970-01-01 00:00:00.000002016
NEW YORK,MADISON,2020,18408,REPUBLICAN,36053,1970-01-01 00:00:00.000002020
NEW YORK,MONROE,2000,161743,DEMOCRAT,36055,1970-01-01 00:00:00.000002000
NEW YORK,MONROE,2004,168088,DEMOCRAT,36055,1970-01-01 00:00:00.000002004
NEW YORK,MONROE,2008,207225,DEMOCRAT,36055,1970-01-01 00:00:00.000002008
NEW YORK,MONROE,2012,185916,DEMOCRAT,36055,1970-01-01 00:00:00.000002012
NEW YORK,MONROE,2016,188592,DEMOCRAT,36055,1970-01-01 00:00:00.000002016
NEW YORK,MONROE,2020,225746,DEMOCRAT,36055,1970-01-01 00:00:00.000002020
NEW YORK,MONTGOMERY,2000,10249,DEMOCRAT,36057,1970-01-01 00:00:00.000002000
NEW YORK,MONTGOMERY,2004,10763,REPUBLICAN,36057,1970-01-01 00:00:00.000002004
NEW YORK,MONTGOMERY,2008,10711,REPUBLICAN,36057,1970-01-01 00:00:00.000002008
NEW YORK,MONTGOMERY,2012,8106,DEMOCRAT,36057,1970-01-01 00:00:00.000002012
NEW YORK,MONTGOMERY,2016,11301,REPUBLICAN,36057,1970-01-01 00:00:00.000002016
NEW YORK,MONTGOMERY,2020,12745,REPUBLICAN,36057,1970-01-01 00:00:00.000002020
NEW YORK,NASSAU,2000,341610,DEMOCRAT,36059,1970-01-01 00:00:00.000002000
NEW YORK,NASSAU,2004,317283,DEMOCRAT,36059,1970-01-01 00:00:00.000002004
NEW YORK,NASSAU,2008,342067,DEMOCRAT,36059,1970-01-01 00:00:00.000002008
NEW YORK,NASSAU,2012,294661,DEMOCRAT,36059,1970-01-01 00:00:00.000002012
NEW YORK,NASSAU,2016,326088,DEMOCRAT,36059,1970-01-01 00:00:00.000002016
NEW YORK,NASSAU,2020,396504,DEMOCRAT,36059,1970-01-01 00:00:00.000002020
NEW YORK,NEW YORK,2000,449300,DEMOCRAT,36061,1970-01-01 00:00:00.000002000
NEW YORK,NEW YORK,2004,509841,DEMOCRAT,36061,1970-01-01 00:00:00.000002004
NEW YORK,NEW YORK,2008,572126,DEMOCRAT,36061,1970-01-01 00:00:00.000002008
NEW YORK,NEW YORK,2012,486172,DEMOCRAT,36061,1970-01-01 00:00:00.000002012
NEW YORK,NEW YORK,2016,579013,DEMOCRAT,36061,1970-01-01 00:00:00.000002016
NEW YORK,NEW YORK,2020,603040,DEMOCRAT,36061,1970-01-01 00:00:00.000002020
NEW YORK,NIAGARA,2000,47781,DEMOCRAT,36063,1970-01-01 00:00:00.000002000
NEW YORK,NIAGARA,2004,45644,DEMOCRAT,36063,1970-01-01 00:00:00.000002004
NEW YORK,NIAGARA,2008,47303,DEMOCRAT,36063,1970-01-01 00:00:00.000002008
NEW YORK,NIAGARA,2012,41837,DEMOCRAT,36063,1970-01-01 00:00:00.000002012
NEW YORK,NIAGARA,2016,51961,REPUBLICAN,36063,1970-01-01 00:00:00.000002016
NEW YORK,NIAGARA,2020,56068,REPUBLICAN,36063,1970-01-01 00:00:00.000002020
NEW YORK,ONEIDA,2000,47603,REPUBLICAN,36065,1970-01-01 00:00:00.000002000
NEW YORK,ONEIDA,2004,49569,REPUBLICAN,36065,1970-01-01 00:00:00.000002004
NEW YORK,ONEIDA,2008,49256,REPUBLICAN,36065,1970-01-01 00:00:00.000002008
NEW YORK,ONEIDA,2012,40532,REPUBLICAN,36065,1970-01-01 00:00:00.000002012
NEW YORK,ONEIDA,2016,51437,REPUBLICAN,36065,1970-01-01 00:00:00.000002016
NEW YORK,ONEIDA,2020,57180,REPUBLICAN,36065,1970-01-01 00:00:00.000002020
NEW YORK,ONONDAGA,2000,109896,DEMOCRAT,36067,1970-01-01 00:00:00.000002000
NEW YORK,ONONDAGA,2004,112618,DEMOCRAT,36067,1970-01-01 00:00:00.000002004
NEW YORK,ONONDAGA,2008,129317,DEMOCRAT,36067,1970-01-01 00:00:00.000002008
NEW YORK,ONONDAGA,2012,117470,DEMOCRAT,36067,1970-01-01 00:00:00.000002012
NEW YORK,ONONDAGA,2016,112337,DEMOCRAT,36067,1970-01-01 00:00:00.000002016
NEW YORK,ONONDAGA,2020,138894,DEMOCRAT,36067,1970-01-01 00:00:00.000002020
NEW YORK,ONTARIO,2000,23885,REPUBLICAN,36069,1970-01-01 00:00:00.000002000
NEW YORK,ONTARIO,2004,26611,REPUBLICAN,36069,1970-01-01 00:00:00.000002004
NEW YORK,ONTARIO,2008,25171,REPUBLICAN,36069,1970-01-01 00:00:00.000002008
NEW YORK,ONTARIO,2012,22065,DEMOCRAT,36069,1970-01-01 00:00:00.000002012
NEW YORK,ONTARIO,2016,26029,REPUBLICAN,36069,1970-01-01 00:00:00.000002016
NEW YORK,ONTARIO,2020,29039,REPUBLICAN,36069,1970-01-01 00:00:00.000002020
NEW YORK,ORANGE,2000,62852,REPUBLICAN,36071,1970-01-01 00:00:00.000002000
NEW YORK,ORANGE,2004,75010,REPUBLICAN,36071,1970-01-01 00:00:00.000002004
NEW YORK,ORANGE,2008,78326,DEMOCRAT,36071,1970-01-01 00:00:00.000002008
NEW YORK,ORANGE,2012,70742,DEMOCRAT,36071,1970-01-01 00:00:00.000002012
NEW YORK,ORANGE,2016,76645,REPUBLICAN,36071,1970-01-01 00:00:00.000002016
NEW YORK,ORANGE,2020,84996,REPUBLICAN,36071,1970-01-01 00:00:00.000002020
NEW YORK,ORLEANS,2000,9202,REPUBLICAN,36073,1970-01-01 00:00:00.000002000
NEW YORK,ORLEANS,2004,9796,REPUBLICAN,36073,1970-01-01 00:00:00.000002004
NEW YORK,ORLEANS,2008,9708,REPUBLICAN,36073,1970-01-01 00:00:00.000002008
NEW YORK,ORLEANS,2012,7585,REPUBLICAN,36073,1970-01-01 00:00:00.000002012
NEW YORK,ORLEANS,2016,10936,REPUBLICAN,36073,1970-01-01 00:00:00.000002016
NEW YORK,ORLEANS,2020,12126,REPUBLICAN,36073,1970-01-01 00:00:00.000002020
NEW YORK,OSWEGO,2000,23249,REPUBLICAN,36075,1970-01-01 00:00:00.000002000
NEW YORK,OSWEGO,2004,24675,REPUBLICAN,36075,1970-01-01 00:00:00.000002004
NEW YORK,OSWEGO,2008,24777,DEMOCRAT,36075,1970-01-01 00:00:00.000002008
NEW YORK,OSWEGO,2012,22178,DEMOCRAT,36075,1970-01-01 00:00:00.000002012
NEW YORK,OSWEGO,2016,27688,REPUBLICAN,36075,1970-01-01 00:00:00.000002016
NEW YORK,OSWEGO,2020,32138,REPUBLICAN,36075,1970-01-01 00:00:00.000002020
NEW YORK,OTSEGO,2000,12219,REPUBLICAN,36077,1970-01-01 00:00:00.000002000
NEW YORK,OTSEGO,2004,12768,REPUBLICAN,36077,1970-01-01 00:00:00.000002004
NEW YORK,OTSEGO,2008,13570,DEMOCRAT,36077,1970-01-01 00:00:00.000002008
NEW YORK,OTSEGO,2012,11530,DEMOCRAT,36077,1970-01-01 00:00:00.000002012
NEW YORK,OTSEGO,2016,13308,REPUBLICAN,36077,1970-01-01 00:00:00.000002016
NEW YORK,OTSEGO,2020,14382,REPUBLICAN,36077,1970-01-01 00:00:00.000002020
NEW YORK,PUTNAM,2000,21853,REPUBLICAN,36079,1970-01-01 00:00:00.000002000
NEW YORK,PUTNAM,2004,24397,REPUBLICAN,36079,1970-01-01 00:00:00.000002004
NEW YORK,PUTNAM,2008,25145,REPUBLICAN,36079,1970-01-01 00:00:00.000002008
NEW YORK,PUTNAM,2012,20925,REPUBLICAN,36079,1970-01-01 00:00:00.000002012
NEW YORK,PUTNAM,2016,27024,REPUBLICAN,36079,1970-01-01 00:00:00.000002016
NEW YORK,PUTNAM,2020,29283,REPUBLICAN,36079,1970-01-01 00:00:00.000002020
NEW YORK,QUEENS,2000,416967,DEMOCRAT,36081,1970-01-01 00:00:00.000002000
NEW YORK,QUEENS,2004,422609,DEMOCRAT,36081,1970-01-01 00:00:00.000002004
NEW YORK,QUEENS,2008,447906,DEMOCRAT,36081,1970-01-01 00:00:00.000002008
NEW YORK,QUEENS,2012,461391,DEMOCRAT,36081,1970-01-01 00:00:00.000002012
NEW YORK,QUEENS,2016,517220,DEMOCRAT,36081,1970-01-01 00:00:00.000002016
NEW YORK,QUEENS,2020,569038,DEMOCRAT,36081,1970-01-01 00:00:00.000002020
NEW YORK,RENSSELAER,2000,34808,DEMOCRAT,36083,1970-01-01 00:00:00.000002000
NEW YORK,RENSSELAER,2004,34741,DEMOCRAT,36083,1970-01-01 00:00:00.000002004
NEW YORK,RENSSELAER,2008,39753,DEMOCRAT,36083,1970-01-01 00:00:00.000002008
NEW YORK,RENSSELAER,2012,35373,DEMOCRAT,36083,1970-01-01 00:00:00.000002012
NEW YORK,RENSSELAER,2016,33726,REPUBLICAN,36083,1970-01-01 00:00:00.000002016
NEW YORK,RENSSELAER,2020,40969,DEMOCRAT,36083,1970-01-01 00:00:00.000002020
NEW YORK,RICHMOND,2000,73828,DEMOCRAT,36085,1970-01-01 00:00:00.000002000
NEW YORK,RICHMOND,2004,85302,REPUBLICAN,36085,1970-01-01 00:00:00.000002004
NEW YORK,RICHMOND,2008,86062,REPUBLICAN,36085,1970-01-01 00:00:00.000002008
NEW YORK,RICHMOND,2012,75557,DEMOCRAT,36085,1970-01-01 00:00:00.000002012
NEW YORK,RICHMOND,2016,101437,REPUBLICAN,36085,1970-01-01 00:00:00.000002016
NEW YORK,RICHMOND,2020,123320,REPUBLICAN,36085,1970-01-01 00:00:00.000002020
NEW YORK,ROCKLAND,2000,69530,DEMOCRAT,36087,1970-01-01 00:00:00.000002000
NEW YORK,ROCKLAND,2004,62391,DEMOCRAT,36087,1970-01-01 00:00:00.000002004
NEW YORK,ROCKLAND,2008,69543,DEMOCRAT,36087,1970-01-01 00:00:00.000002008
NEW YORK,ROCKLAND,2012,63908,DEMOCRAT,36087,1970-01-01 00:00:00.000002012
NEW YORK,ROCKLAND,2016,69342,DEMOCRAT,36087,1970-01-01 00:00:00.000002016
NEW YORK,ROCKLAND,2020,75802,DEMOCRAT,36087,1970-01-01 00:00:00.000002020
NEW YORK,SARATOGA,2000,46623,REPUBLICAN,36091,1970-01-01 00:00:00.000002000
NEW YORK,SARATOGA,2004,53709,REPUBLICAN,36091,1970-01-01 00:00:00.000002004
NEW YORK,SARATOGA,2008,56645,DEMOCRAT,36091,1970-01-01 00:00:00.000002008
NEW YORK,SARATOGA,2012,50998,DEMOCRAT,36091,1970-01-01 00:00:00.000002012
NEW YORK,SARATOGA,2016,54575,REPUBLICAN,36091,1970-01-01 00:00:00.000002016
NEW YORK,SARATOGA,2020,68471,DEMOCRAT,36091,1970-01-01 00:00:00.000002020
NEW YORK,SCHENECTADY,2000,35534,DEMOCRAT,36093,1970-01-01 00:00:00.000002000
NEW YORK,SCHENECTADY,2004,34762,DEMOCRAT,36093,1970-01-01 00:00:00.000002004
NEW YORK,SCHENECTADY,2008,38611,DEMOCRAT,36093,1970-01-01 00:00:00.000002008
NEW YORK,SCHENECTADY,2012,35330,DEMOCRAT,36093,1970-01-01 00:00:00.000002012
NEW YORK,SCHENECTADY,2016,33747,DEMOCRAT,36093,1970-01-01 00:00:00.000002016
NEW YORK,SCHENECTADY,2020,42465,DEMOCRAT,36093,1970-01-01 00:00:00.000002020
NEW YORK,SCHOHARIE,2000,7459,REPUBLICAN,36095,1970-01-01 00:00:00.000002000
NEW YORK,SCHOHARIE,2004,8148,REPUBLICAN,36095,1970-01-01 00:00:00.000002004
NEW YORK,SCHOHARIE,2008,8071,REPUBLICAN,36095,1970-01-01 00:00:00.000002008
NEW YORK,SCHOHARIE,2012,6497,REPUBLICAN,36095,1970-01-01 00:00:00.000002012
NEW YORK,SCHOHARIE,2016,8831,REPUBLICAN,36095,1970-01-01 00:00:00.000002016
NEW YORK,SCHOHARIE,2020,9903,REPUBLICAN,36095,1970-01-01 00:00:00.000002020
NEW YORK,SCHUYLER,2000,4381,REPUBLICAN,36097,1970-01-01 00:00:00.000002000
NEW YORK,SCHUYLER,2004,4727,REPUBLICAN,36097,1970-01-01 00:00:00.000002004
NEW YORK,SCHUYLER,2008,4542,REPUBLICAN,36097,1970-01-01 00:00:00.000002008
NEW YORK,SCHUYLER,2012,3798,REPUBLICAN,36097,1970-01-01 00:00:00.000002012
NEW YORK,SCHUYLER,2016,5050,REPUBLICAN,36097,1970-01-01 00:00:00.000002016
NEW YORK,SCHUYLER,2020,5621,REPUBLICAN,36097,1970-01-01 00:00:00.000002020
NEW YORK,SENECA,2000,6841,DEMOCRAT,36099,1970-01-01 00:00:00.000002000
NEW YORK,SENECA,2004,7603,REPUBLICAN,36099,1970-01-01 00:00:00.000002004
NEW YORK,SENECA,2008,7422,DEMOCRAT,36099,1970-01-01 00:00:00.000002008
NEW YORK,SENECA,2012,6715,DEMOCRAT,36099,1970-01-01 00:00:00.000002012
NEW YORK,SENECA,2016,7236,REPUBLICAN,36099,1970-01-01 00:00:00.000002016
NEW YORK,SENECA,2020,8329,REPUBLICAN,36099,1970-01-01 00:00:00.000002020
NEW YORK,ST. LAWRENCE,2000,21386,DEMOCRAT,36089,1970-01-01 00:00:00.000002000
NEW YORK,ST. LAWRENCE,2004,22173,DEMOCRAT,36089,1970-01-01 00:00:00.000002004
NEW YORK,ST. LAWRENCE,2008,23706,DEMOCRAT,36089,1970-01-01 00:00:00.000002008
NEW YORK,ST. LAWRENCE,2012,20488,DEMOCRAT,36089,1970-01-01 00:00:00.000002012
NEW YORK,ST. LAWRENCE,2016,19942,REPUBLICAN,36089,1970-01-01 00:00:00.000002016
NEW YORK,ST. LAWRENCE,2020,24608,REPUBLICAN,36089,1970-01-01 00:00:00.000002020
NEW YORK,STEUBEN,2000,24200,REPUBLICAN,36101,1970-01-01 00:00:00.000002000
NEW YORK,STEUBEN,2004,26066,REPUBLICAN,36101,1970-01-01 00:00:00.000002004
NEW YORK,STEUBEN,2008,24203,REPUBLICAN,36101,1970-01-01 00:00:00.000002008
NEW YORK,STEUBEN,2012,20163,REPUBLICAN,36101,1970-01-01 00:00:00.000002012
NEW YORK,STEUBEN,2016,26831,REPUBLICAN,36101,1970-01-01 00:00:00.000002016
NEW YORK,STEUBEN,2020,29474,REPUBLICAN,36101,1970-01-01 00:00:00.000002020
NEW YORK,SUFFOLK,2000,306306,DEMOCRAT,36103,1970-01-01 00:00:00.000002000
NEW YORK,SUFFOLK,2004,307011,DEMOCRAT,36103,1970-01-01 00:00:00.000002004
NEW YORK,SUFFOLK,2008,346379,DEMOCRAT,36103,1970-01-01 00:00:00.000002008
NEW YORK,SUFFOLK,2012,287519,DEMOCRAT,36103,1970-01-01 00:00:00.000002012
NEW YORK,SUFFOLK,2016,350570,REPUBLICAN,36103,1970-01-01 00:00:00.000002016
NEW YORK,SUFFOLK,2020,375821,REPUBLICAN,36103,1970-01-01 00:00:00.000002020
NEW YORK,SULLIVAN,2000,14348,DEMOCRAT,36105,1970-01-01 00:00:00.000002000
NEW YORK,SULLIVAN,2004,14447,DEMOCRAT,36105,1970-01-01 00:00:00.000002004
NEW YORK,SULLIVAN,2008,16850,DEMOCRAT,36105,1970-01-01 00:00:00.000002008
NEW YORK,SULLIVAN,2012,14612,DEMOCRAT,36105,1970-01-01 00:00:00.000002012
NEW YORK,SULLIVAN,2016,15931,REPUBLICAN,36105,1970-01-01 00:00:00.000002016
NEW YORK,SULLIVAN,2020,18665,REPUBLICAN,36105,1970-01-01 00:00:00.000002020
NEW YORK,TIOGA,2000,12239,REPUBLICAN,36107,1970-01-01 00:00:00.000002000
NEW YORK,TIOGA,2004,13343,REPUBLICAN,36107,1970-01-01 00:00:00.000002004
NEW YORK,TIOGA,2008,12536,REPUBLICAN,36107,1970-01-01 00:00:00.000002008
NEW YORK,TIOGA,2012,11160,REPUBLICAN,36107,1970-01-01 00:00:00.000002012
NEW YORK,TIOGA,2016,13260,REPUBLICAN,36107,1970-01-01 00:00:00.000002016
NEW YORK,TIOGA,2020,14791,REPUBLICAN,36107,1970-01-01 00:00:00.000002020
NEW YORK,TOMPKINS,2000,21807,DEMOCRAT,36109,1970-01-01 00:00:00.000002000
NEW YORK,TOMPKINS,2004,25659,DEMOCRAT,36109,1970-01-01 00:00:00.000002004
NEW YORK,TOMPKINS,2008,29826,DEMOCRAT,36109,1970-01-01 00:00:00.000002008
NEW YORK,TOMPKINS,2012,24872,DEMOCRAT,36109,1970-01-01 00:00:00.000002012
NEW YORK,TOMPKINS,2016,28890,DEMOCRAT,36109,1970-01-01 00:00:00.000002016
NEW YORK,TOMPKINS,2020,33619,DEMOCRAT,36109,1970-01-01 00:00:00.000002020
NEW YORK,ULSTER,2000,38162,DEMOCRAT,36111,1970-01-01 00:00:00.000002000
NEW YORK,ULSTER,2004,45530,DEMOCRAT,36111,1970-01-01 00:00:00.000002004
NEW YORK,ULSTER,2008,52539,DEMOCRAT,36111,1970-01-01 00:00:00.000002008
NEW YORK,ULSTER,2012,43837,DEMOCRAT,36111,1970-01-01 00:00:00.000002012
NEW YORK,ULSTER,2016,42101,DEMOCRAT,36111,1970-01-01 00:00:00.000002016
NEW YORK,ULSTER,2020,57970,DEMOCRAT,36111,1970-01-01 00:00:00.000002020
NEW YORK,WARREN,2000,14993,REPUBLICAN,36113,1970-01-01 00:00:00.000002000
NEW YORK,WARREN,2004,16213,REPUBLICAN,36113,1970-01-01 00:00:00.000002004
NEW YORK,WARREN,2008,16281,DEMOCRAT,36113,1970-01-01 00:00:00.000002008
NEW YORK,WARREN,2012,14276,DEMOCRAT,36113,1970-01-01 00:00:00.000002012
NEW YORK,WARREN,2016,15751,REPUBLICAN,36113,1970-01-01 00:00:00.000002016
NEW YORK,WARREN,2020,17699,REPUBLICAN,36113,1970-01-01 00:00:00.000002020
NEW YORK,WASHINGTON,2000,12596,REPUBLICAN,36115,1970-01-01 00:00:00.000002000
NEW YORK,WASHINGTON,2004,13148,REPUBLICAN,36115,1970-01-01 00:00:00.000002004
NEW YORK,WASHINGTON,2008,12741,DEMOCRAT,36115,1970-01-01 00:00:00.000002008
NEW YORK,WASHINGTON,2012,10993,DEMOCRAT,36115,1970-01-01 00:00:00.000002012
NEW YORK,WASHINGTON,2016,13610,REPUBLICAN,36115,1970-01-01 00:00:00.000002016
NEW YORK,WASHINGTON,2020,15941,REPUBLICAN,36115,1970-01-01 00:00:00.000002020
NEW YORK,WAYNE,2000,21701,REPUBLICAN,36117,1970-01-01 00:00:00.000002000
NEW YORK,WAYNE,2004,23126,REPUBLICAN,36117,1970-01-01 00:00:00.000002004
NEW YORK,WAYNE,2008,22239,REPUBLICAN,36117,1970-01-01 00:00:00.000002008
NEW YORK,WAYNE,2012,17248,REPUBLICAN,36117,1970-01-01 00:00:00.000002012
NEW YORK,WAYNE,2016,23380,REPUBLICAN,36117,1970-01-01 00:00:00.000002016
NEW YORK,WAYNE,2020,26204,REPUBLICAN,36117,1970-01-01 00:00:00.000002020
NEW YORK,WESTCHESTER,2000,218010,DEMOCRAT,36119,1970-01-01 00:00:00.000002000
NEW YORK,WESTCHESTER,2004,224992,DEMOCRAT,36119,1970-01-01 00:00:00.000002004
NEW YORK,WESTCHESTER,2008,261810,DEMOCRAT,36119,1970-01-01 00:00:00.000002008
NEW YORK,WESTCHESTER,2012,234778,DEMOCRAT,36119,1970-01-01 00:00:00.000002012
NEW YORK,WESTCHESTER,2016,272926,DEMOCRAT,36119,1970-01-01 00:00:00.000002016
NEW YORK,WESTCHESTER,2020,312371,DEMOCRAT,36119,1970-01-01 00:00:00.000002020
NEW YORK,WYOMING,2000,10809,REPUBLICAN,36121,1970-01-01 00:00:00.000002000
NEW YORK,WYOMING,2004,11185,REPUBLICAN,36121,1970-01-01 00:00:00.000002004
NEW YORK,WYOMING,2008,10998,REPUBLICAN,36121,1970-01-01 00:00:00.000002008
NEW YORK,WYOMING,2012,9248,REPUBLICAN,36121,1970-01-01 00:00:00.000002012
NEW YORK,WYOMING,2016,12442,REPUBLICAN,36121,1970-01-01 00:00:00.000002016
NEW YORK,WYOMING,2020,13898,REPUBLICAN,36121,1970-01-01 00:00:00.000002020
NEW YORK,YATES,2000,5565,REPUBLICAN,36123,1970-01-01 00:00:00.000002000
NEW YORK,YATES,2004,6053,REPUBLICAN,36123,1970-01-01 00:00:00.000002004
NEW YORK,YATES,2008,5269,REPUBLICAN,36123,1970-01-01 00:00:00.000002008
NEW YORK,YATES,2012,4269,REPUBLICAN,36123,1970-01-01 00:00:00.000002012
NEW YORK,YATES,2016,5660,REPUBLICAN,36123,1970-01-01 00:00:00.000002016
NEW YORK,YATES,2020,6208,REPUBLICAN,36123,1970-01-01 00:00:00.000002020
NORTH CAROLINA,ALAMANCE,2000,29305,REPUBLICAN,37001,1970-01-01 00:00:00.000002000
NORTH CAROLINA,ALAMANCE,2004,33302,REPUBLICAN,37001,1970-01-01 00:00:00.000002004
NORTH CAROLINA,ALAMANCE,2008,34859,REPUBLICAN,37001,1970-01-01 00:00:00.000002008
NORTH CAROLINA,ALAMANCE,2012,38170,REPUBLICAN,37001,1970-01-01 00:00:00.000002012
NORTH CAROLINA,ALAMANCE,2016,38815,REPUBLICAN,37001,1970-01-01 00:00:00.000002016
NORTH CAROLINA,ALAMANCE,2020,29543,REPUBLICAN,37001,1970-01-01 00:00:00.000002020
NORTH CAROLINA,ALEXANDER,2000,9242,REPUBLICAN,37003,1970-01-01 00:00:00.000002000
NORTH CAROLINA,ALEXANDER,2004,10928,REPUBLICAN,37003,1970-01-01 00:00:00.000002004
NORTH CAROLINA,ALEXANDER,2008,11790,REPUBLICAN,37003,1970-01-01 00:00:00.000002008
NORTH CAROLINA,ALEXANDER,2012,12253,REPUBLICAN,37003,1970-01-01 00:00:00.000002012
NORTH CAROLINA,ALEXANDER,2016,13893,REPUBLICAN,37003,1970-01-01 00:00:00.000002016
NORTH CAROLINA,ALEXANDER,2020,12251,REPUBLICAN,37003,1970-01-01 00:00:00.000002020
NORTH CAROLINA,ALLEGHANY,2000,2531,REPUBLICAN,37005,1970-01-01 00:00:00.000002000
NORTH CAROLINA,ALLEGHANY,2004,2883,REPUBLICAN,37005,1970-01-01 00:00:00.000002004
NORTH CAROLINA,ALLEGHANY,2008,3124,REPUBLICAN,37005,1970-01-01 00:00:00.000002008
